"location","file","tree","x","y","phi","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion","locationID","altitude","on.off.trail","latitude","longitude","habitat","partition"
"SK 10.35","SK10.35.txt",45,-4.827719167,19.0305425,1.819131038,19.64222779,15.25179665,18.531,0.086824636,168,87.33333333,8527.667669,4301.672905,1,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",46,-6.763976667,18.58849,1.920439818,19.78793422,20.41534361,25.493,0.195839397,159.6666667,80.66666667,11414.73818,5758.018707,1,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",47,6.7005825,18.86875083,1.229235524,20.0249383,9.015841488,10.673,0.02240721,104.3333333,53.33333333,5040.98643,2542.861141,0,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",48,0.988515833,20.7946975,1.523295144,20.81817984,50.36601591,19.03,0.964010225,2280.666667,1113,28160.92132,14205.41664,1,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",49,2.127885,20.70883,1.468983886,20.82718232,6.596644173,18.905,0.016462915,48.66666667,26.33333333,3688.351643,1860.54182,0,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",50,0.529613333,21.03104333,1.545352371,21.0410139,14.089468,20.401,0.079162679,175,89.33333333,7877.780138,3973.84545,1,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",51,2.994741667,21.07322833,1.429933959,21.28808586,21.29978287,31.73,0.253473563,36.66666667,17,11909.25068,6007.469213,1,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",52,-8.961345833,19.50730583,1.997487661,21.52345262,10.19153008,17.116,0.03679642,71.33333333,41.33333333,5698.343844,2874.456682,0,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 10.35","SK10.35.txt",53,-11.67108167,19.946385,2.100203592,23.11001223,30.64114525,21.949,0.394508457,204.6666667,106.6666667,17132.24413,8642.141466,0,135,55,"ON",-1.22219,110.10448,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",1,1.03414,1.511825,0.977639598,1.832726213,11.67305218,19.085,0.096170616,43,20.33333333,2202.968639,1093.986575,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",2,-1.49361625,-2.22361625,4.15354706,2.710788655,7.310650503,20.057,0.039455901,127,63,1379.684897,685.146728,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",3,2.259711667,1.741593333,0.667955231,2.858987079,23.74431297,20.623,0.4268789,2397.333333,1207.333333,4481.08824,2225.292857,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",4,4.037981667,0.58319,0.137034489,4.084339562,6.490583711,10.904,0.018314394,91,42.33333333,1224.919768,608.2909025,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",5,4.282846667,-1.074743333,6.060517929,4.462186013,19.96202916,31.915,0.45249805,61,32.33333333,3767.285843,1870.821065,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",6,-3.827126667,-2.673241667,3.751835738,4.710281921,13.28597588,25.642,0.16330427,68,29,2507.363778,1245.148144,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",7,-1.453883333,-4.998516667,4.429411675,5.205758214,8.806801712,18.54,0.053330175,304,160.6666667,1662.042428,825.3644973,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",8,-5.036839167,-1.082809167,3.36013615,5.377154562,17.43488162,21.853,0.24265782,53.66666667,25.66666667,3290.356015,1633.979369,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",9,4.973103333,-2.460093333,5.823524385,5.548992552,14.26057776,32.03,0.23171567,373.6666667,191.3333333,2691.293169,1336.48684,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",10,-4.394164167,4.047715833,2.397211899,5.974344471,15.23327698,39.549,0.323004211,1029.666667,508.6666667,2874.863485,1427.647222,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",11,1.04844,-6.692833333,4.867043899,6.777449728,19.94330254,29.216,0.41562646,47.33333333,24.33333333,3763.751707,1869.066026,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",12,4.320476667,-5.317241667,5.394550639,6.851781208,15.13869349,26.752,0.220551569,405.6666667,206,2857.013444,1418.782953,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",13,1.1023725,-6.897465833,4.871488782,6.990333364,12.45809103,29.656,0.16447653,80.66666667,42.33333333,2351.123204,1167.559617,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",14,0.151625,7.054981667,1.550030671,7.062599132,13.67772842,17.448,0.121825857,128.3333333,64,2581.296333,1281.862794,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",16,0.088174167,8.7480025,1.558103818,8.754403295,13.52591118,16.242,0.111791805,337.3333333,170.3333333,2552.64499,1267.634636,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",17,3.224065833,8.496549167,1.208124857,9.087681237,11.21544315,18.188,0.085013964,1379.333333,704.3333333,2116.607479,1051.099923,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",18,0.113201667,9.268148333,1.559122267,9.269864816,7.632436235,24.808,0.052265769,121.3333333,65.66666667,1440.413134,715.3041594,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",19,6.696046667,6.524038333,0.772387613,9.348803315,4.750416663,11.736,0.015863089,679,334.6666667,896.5109358,445.204217,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",20,5.0708025,7.8981175,1.000266439,9.393120349,18.7470085,17.263,0.226697038,102.6666667,50.33333333,3537.983997,1756.950565,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",21,9.358019167,1.080244167,0.117493572,9.433759828,17.91496005,19.411,0.230012063,34.33333333,19,3380.957659,1678.971831,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",22,5.36355,8.168886667,0.989782125,9.772416183,29.89807031,38.045,1.199080651,254.6666667,129.3333333,5642.441263,2802.016734,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",23,1.9050825,9.6730125,1.375463691,9.891896394,14.41858948,33.82,0.249372412,121.5,57.5,2721.11355,1351.295538,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",24,10.088145,1.571301667,0.154504935,10.21015837,11.39522281,35.562,0.16335347,120.6666667,56.33333333,2150.535962,1067.94869,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",25,7.879455,6.946668333,0.72205553,10.51927213,3.272695018,13.644,0.005621636,124.3333333,66.66666667,617.6314799,306.7136478,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",26,10.46776917,4.3273675,0.392637603,11.33860797,18.33653786,19.709,0.24431055,96,44.33333333,3460.518914,1718.481674,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",27,3.715245,11.37805,1.255183241,11.96927863,10.8672887,18.451,0.080853681,5939.666667,3004,2050.902869,1018.471242,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",28,10.03239,-7.69555,5.628770983,12.64668011,10.56865853,17.449,0.07274003,46.33333333,23.66666667,1994.544611,990.4839264,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",29,10.03245625,-7.85340375,5.619368104,12.74195182,13.94300269,12.761,0.096370062,994,502,2631.359579,1306.724028,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",30,3.75767125,11.91767375,1.257625307,12.74993407,14.89125499,26.014,0.207915296,41,20.5,2810.31621,1395.593269,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",31,12.58520333,2.889433333,0.225675846,12.91265376,19.0477983,24.27,0.318983914,491.6666667,250.3333333,3594.749828,1785.140279,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",32,12.90355417,-2.182914167,6.114400431,13.10028745,15.7436055,21.563,0.195458946,999,478,2971.174005,1475.474692,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",33,9.746636667,9.364451667,0.764993531,13.53013562,22.61827462,36.728,0.66361429,212.3333333,101.3333333,4268.579367,2119.761688,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",34,12.49873833,-5.458166667,5.87176541,13.63939329,15.69184141,16.584,0.200246191,2815,1431,2961.404952,1470.623414,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",35,9.672465,10.0853175,0.805783656,13.97590616,44.43040183,36.248,2.528863857,400,196,8385.020506,4163.972061,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",36,13.28470583,-4.345324167,5.964298854,14.00637878,31.78920373,28.787,1.041468048,410.3333333,202.6666667,5999.34086,2979.251834,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",37,0.1424975,14.1435625,1.561192067,14.14570604,21.03871152,19.667,0.321001213,101.6666667,51.66666667,3970.480126,1971.726641,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",38,2.276411667,13.99810167,1.409576947,14.18212776,13.72268559,18.017,0.126199121,912.6666667,452.6666667,2589.780766,1286.076134,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",39,12.7436725,-6.25427,5.826635903,14.20767922,11.52216048,21.675,0.105189648,266.5,134,2174.491967,1079.845159,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",40,15.22339167,0.338785,0.022243602,15.227371,11.5312539,19.509,0.095730507,30.33333333,15.66666667,2176.208102,1080.697385,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",41,15.4839175,-3.9794075,6.030833505,15.99386154,21.61685059,22.071,0.376435394,1554,804.6666667,4079.588029,2025.909246,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",42,7.2272925,14.4091575,1.105894662,16.12028885,24.25740277,33.882,0.707040892,5988.333333,2994.333333,4577.919875,2273.37911,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",43,15.94702083,-2.377999167,6.135105266,16.12430647,9.074187115,30.685,0.090103251,112.3333333,53.66666667,1712.504094,850.4235852,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",44,2.188875833,16.1324475,1.435933425,16.28043819,28.32581542,19.891,0.587882333,51,24,5345.721249,2654.666606,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",45,15.92502083,-5.690159167,5.938798719,16.94726759,18.3674637,15.816,0.201368199,408,192,3466.35532,1721.380013,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",46,13.98032,-11.799575,5.582160595,18.29451144,25.0828118,20.977,0.483807328,220.6666667,110.3333333,4733.693205,2350.735605,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",47,18.51231917,1.391639167,0.074756145,18.5689262,12.2969035,19.064,0.106618744,113.6666667,54,2320.703477,1152.453287,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",48,18.985055,-3.985035,6.07628582,19.39880175,17.04279167,21.748,0.230846269,1317.666667,648,3216.359783,1597.233097,1,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SK 2.13","SK2.13.txt",49,19.99237917,-2.752010833,6.145594995,20.18917402,11.76930723,23.913,0.120125367,99.33333333,53.33333333,2221.134141,1103.0075,0,147,57,"ON",-1.21929,110.10307,"Alluvial Bench","AB2"
"SP 24","SP24.txt",1,0.700130833,-1.847850833,5.102279823,1.978850276,37.13809299,24.682,1.226387191,111,59,556.7594576,278.8162421,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",2,-1.633295,4.147355,1.945954369,4.457384701,15.71171292,19.484,0.176790975,56,29,235.5437251,117.9565347,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",3,4.064658333,-3.10213,5.629007958,5.124418054,7.582342275,19.853,0.041878619,32.33333333,14.33333333,113.6714471,56.92484479,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",4,5.410395833,-3.797004167,5.683653956,6.643686684,12.43588419,20.961,0.118349324,115.3333333,51.33333333,186.4338091,93.36307329,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",5,6.965458333,-5.672856667,5.598665936,8.987237178,11.26080943,19.132,0.08933119,287,147.3333333,168.8175576,84.54113596,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",6,-4.420485833,-7.8170675,4.197692738,8.996574496,9.181200984,20.806,0.064073103,132,61.33333333,137.6408983,68.92836303,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",7,5.2775725,-7.318715833,5.33503736,9.036293152,15.1003214,24.72,0.203038782,933.6666667,459.3333333,226.3779876,113.3664798,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",8,-4.446916667,-8.11258,4.211197257,9.254081321,9.263152933,22.093,0.068896586,914,443.6666667,138.8694892,69.54362172,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",9,8.4575625,-3.778365833,5.862851035,9.264469208,7.395802074,11.25,0.024313266,94.66666667,45,110.8749109,55.52438414,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",10,6.892966667,-6.406498333,5.534593872,9.418774149,16.04418442,11.125,0.113373994,630,306,240.528005,120.4525824,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",11,2.745220833,-9.069960833,5.006295195,9.476318942,13.60700178,22.415,0.150648464,780,403.6666667,203.9907362,102.1553019,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",12,7.182190833,-7.077330833,5.504408035,10.08878322,10.82012415,21.619,0.092156608,188,98.33333333,162.2109798,81.23266734,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",14,-3.624354167,-9.698034167,4.353599183,10.3615845,9.427892071,20.387,0.066324066,131.6666667,76.66666667,141.3391925,70.78040971,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",15,5.360780833,-9.124480833,5.242522185,10.61625057,37.79961269,24.138,1.244561146,53.66666667,29,566.6766967,283.782637,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",16,9.834363333,-6.694345,5.685918418,11.89799833,13.33135851,17.866,0.117734648,109,52,199.8584023,100.0858951,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",17,-10.7731975,-5.162410833,3.588925583,11.95440842,10.24092178,20.581,0.07893296,86,41.66666667,153.5278092,76.88427421,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",18,4.88116875,-11.27850875,5.124339966,12.30400556,17.72156386,23.328,0.265080154,128.5,68,265.6746077,133.0455993,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",20,-11.54672667,-5.541848333,3.590785906,12.82430444,27.53316662,21.631,0.597027851,54,25,412.7662376,206.7067378,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",21,0.573168333,-13.45750333,4.754574166,13.49301633,15.39433304,22.325,0.192114111,2075.666667,1028.666667,230.7856927,115.5737881,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",23,10.296575,-10.20183333,5.502298372,14.49600983,15.68402742,14.744,0.137544721,790.3333333,397.3333333,235.128675,117.7486842,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",24,8.7576275,-12.48047917,5.324172882,15.24839623,29.10411753,19.689,0.612396783,222.6666667,102,436.3173062,218.5007367,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",25,9.481873333,-12.54139,5.359730742,15.72375012,14.3650449,18.209,0.139048279,801,400.3333333,215.3550159,107.8463516,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",26,9.355035833,-13.11901417,5.331679141,16.12708184,3.564749665,20.267,0.009431303,714.3333333,359.6666667,53.44130326,26.76255094,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",27,6.917054167,-15.75252417,5.125424002,17.22210768,14.964618,20.084,0.164842985,38.33333333,19,224.3435764,112.3476792,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",28,9.829376667,-16.07165833,5.261291348,18.83921715,61.05553864,20.448,2.789144065,14105.33333,7054.666667,915.3202505,458.3777591,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",29,-14.62609167,-13.51614167,3.887632647,19.91598349,24.99088768,15.105,0.356655967,92.66666667,50.66666667,374.653407,187.6204411,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",30,3.661030833,-19.5905775,4.897143809,19.93047753,19.48811161,15.763,0.225140032,589.6666667,291.3333333,292.1579859,146.3080521,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",31,3.004153333,-20.00871333,4.861412615,20.23299503,20.60026094,17.899,0.281590418,577.3333333,288.6666667,308.8308845,154.6575734,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",32,2.5435025,-21.76259917,4.826613475,21.93846666,21.10918319,14.84,0.250567646,905.3333333,454,316.4604436,158.4783347,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",33,7.741145,-22.92141333,5.037919461,24.20738562,16.31423888,17.399,0.172193753,152.3333333,71.66666667,244.5765536,122.4800309,1,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",34,-13.19027583,-20.35544417,4.137351121,24.30299166,12.58813528,16.668,0.098681911,51,24.33333333,188.7162966,94.50610659,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",37,4.634099167,-24.22294417,4.901359204,24.66341547,10.80571026,14.185,0.063136277,151.3333333,74.66666667,161.9948925,81.1244543,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",38,8.3386725,-23.63932083,5.051290559,25.07034085,38.63176617,16.268,0.909641889,276,135,579.1520093,290.0300743,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",39,8.858198333,-24.64749167,5.057453492,26.19352058,0.526599031,16.434,0.000170545,178.6666667,90,7.89456235,3.953470708,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",40,6.736596667,-25.95922333,4.96602222,26.85252133,5.102955598,14.901,0.014695276,56,29.33333333,76.50147227,38.31071519,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",41,7.902048333,-27.60986333,4.991572043,28.72468586,12.9388369,17.796,0.11051502,49.66666667,24.66666667,193.9738752,97.13901797,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"SP 24","SP24.txt",42,7.79488,-29.23209833,4.972980754,30.25353142,17.55659339,14.093,0.165734034,154.3333333,76,263.2014362,131.8070746,0,218,18,"ON",-1.22446,110.10305,"Alluvial Bench","AB2"
"ST 5","ST5.txt",1,1.8669275,-0.4614875,6.040320657,1.925361438,19.89370172,13.6,0.107117718,603,301.3333333,98.45272301,51.19541596,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",2,-1.503568333,-1.224663333,3.822269188,1.941796717,14.01051033,17.642,0.052496759,96.33333333,48.33333333,69.33716569,36.05532616,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",3,-1.140785,-2.45318,4.268378625,2.718374896,10.07148825,17.889,0.027166042,118,57.66666667,49.8431844,25.91845589,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",4,3.074228333,0.00127,4.119424945,3.215671404,14.66573992,14.249,0.05775059,195.3333333,98,72.57985722,37.74152575,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",5,-1.657616667,-3.17209,4.23589506,3.607799644,10.00203249,20.8,0.027517012,331.3333333,172.6666667,49.49945205,25.73971507,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",6,3.580026667,-1.21269,5.963111022,3.788958705,10.10317496,11.328,0.029364261,125.3333333,57.33333333,50,26,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",7,3.680648333,2.543408333,0.602082893,4.483216786,7.682283531,9.112,0.016142665,17808.66667,8837,38.01915517,19.76996069,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",8,3.0259875,-3.77634,5.3878535,4.839531126,2.661677857,8.844,0.002426402,21.5,10.5,13.17248225,6.849690771,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",9,-5.032344167,-0.475920833,3.235125254,5.057783789,7.889730279,15.839,0.016575728,251.6666667,125.6666667,39.04579654,20.3038142,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",10,5.185361667,1.031156667,0.195992737,5.291029103,9.931669441,7.967,0.037841073,1088.333333,538.6666667,49.15122958,25.55863938,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",11,-4.495784167,-2.8550225,3.70753905,5.326255768,18.72774155,21.131,0.096849076,478.6666667,232.6666667,92.68245686,48.19487757,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",12,6.056008333,0.750916667,0.123268769,6.111379866,12.13041549,7.847,0.047728517,65.66666667,33.33333333,60.0326904,31.21699901,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",13,-6.165866667,-0.97119,3.297847875,6.241916177,8.703576855,17.716,0.02026733,630.3333333,313.6666667,43.07347388,22.39820642,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",14,4.641128333,-5.144205,5.445872769,6.929430841,11.15325063,26.447,0.03704305,137.6666667,65.66666667,55.19676078,28.70231561,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",15,3.222255833,-6.540009167,5.169854091,7.293376563,7.85911428,22.172,0.017281179,61.66666667,29,38.89427982,20.22502551,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",16,6.834270833,2.5969975,0.362256854,7.312824906,40.37376932,18.158,0.437307671,402.3333333,196.6666667,199.8073352,103.8998143,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",17,4.2080825,6.222900833,0.977619816,7.515592507,28.90376591,9.999,0.258516558,328.3333333,167.3333333,143.0429841,74.38235173,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",18,-5.326944167,5.697295833,2.32264987,7.800933108,14.51449687,25.641,0.061958599,50.66666667,26.33333333,71.83136453,37.35230956,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",19,-2.936024167,7.390389167,1.949236677,7.952759263,22.19054016,28.979,0.152644173,132,62.66666667,109.8196371,57.1062113,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",21,-3.449406667,7.896285,1.980661272,8.643457498,9.584246969,26.896,0.027546666,62,29.66666667,47.43185685,24.66456556,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",22,-9.167901667,0.157168333,3.125757533,9.183483171,10.29071851,24.123,0.030445156,463,234.6666667,50.92814163,26.48263365,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",23,-4.3086975,8.0330825,2.065667495,9.127319535,18.2963679,9.843,0.104760145,61,28,90.54761486,47.08475972,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",24,-10.68822917,1.273300833,3.023090754,10.76435074,7.164983416,15.387,0.013683564,74,39,35.45906828,18.43871551,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",25,-10.0106175,4.578650833,2.712753287,11.00821354,19.1004417,24.908,0.106110846,136.6666667,70,94.52692729,49.15400219,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",26,-8.486720833,-8.166569167,3.911455235,11.78975875,13.73260573,21.204,0.052121078,47.33333333,23.66666667,67.9618327,35.340153,1,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",27,-10.757195,5.733498333,2.651957757,12.19032203,27.69915888,12.234,0.213818458,186.3333333,95.33333333,137.081457,71.28235763,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
"ST 5","ST5.txt",28,-12.36031333,3.317846667,2.877897327,12.81019249,8.432107562,27.485,0.021520819,184.6666667,96.66666667,41.72998881,21.69959418,0,132,48,"ON",-1.21596,110.10131,"Freshwater Swamp","FS1"
